"Date","League","Team","Opp.","Venue","Phase","Coach","Opp. coach","OT/SO","PTS","Leading%","Tied%","Trailing%","TOI","GF","GA","G±","EQ TOI","EQ GF","EQ GA","EQ G±","PP OP","PP%","PP TOI","PP GF","PP GA","PP G±","SH SI","PK%","SH TOI","SH GF","SH GA","SH G±","SH%","SV%","PDO","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","SMF","SPF","SBF","SMA","SPA","SBA","FOW","FOL","FO%","# 0'","# 2'","# 5'","# 10'","# 20'","PIM","Spectators"
<a href='https://www.sihf.ch/de/game-center/game/#/20221115000060' target='_blank'>2021-10-16</a>,Swiss League,EHCK,EHCW,away,Regular Season,Tomlinson Jeff,Teppo Kivelä,,3,45.56,31.67,22.78,60,6,1,5,50,6,1,5,2,0,4,0,0,0,3,100,6,0,0,0,12.24,95.24,107.48,93,38,70.99,72,24,75,49,21,70,23,0,21,3,0,14,34,24,58.62,0,3,0,0,0,6,1089
<a href='https://www.sihf.ch/de/game-center/game/#/20221115000053' target='_blank'>2021-10-12</a>,Swiss League,EHCK,EHCO,home,Regular Season,Jeff Tomlinson,Lars Leuenberger,,3,39.92,22.58,37.5,60,3,1,2,41.9,1,0,1,6,33.33,10,2,0,2,5,80,8.1,0,1,-1,6.06,96.43,102.49,59,55,51.75,47,43,52.22,34,28,54.84,13,0,12,14,1,12,29,26,52.73,0,5,0,0,0,10,4176
<a href='https://www.sihf.ch/de/game-center/game/#/20221115000047' target='_blank'>2021-10-09</a>,Swiss League,EHCK,VIS,home,Regular Season,Tomlinson Jeff,Per Hanberg,,3,98.28,1.72,0,60,4,1,3,49.9,2,1,1,5,20,5.9,1,0,1,3,100,4.2,1,0,1,15.38,97.22,112.61,45,73,38.14,33,48,40.74,26,36,41.94,7,0,12,12,0,25,33,33,50,0,3,0,0,0,6,4034
<a href='https://www.sihf.ch/de/game-center/game/#/20221115000042' target='_blank'>2021-10-05</a>,Swiss League,EHCK,GCK,away,Regular Season,Tomlinson Jeff,Michael Liniger,,3,83.5,16.5,0,60,6,2,4,39.9,4,1,3,5,20,8.6,1,0,1,6,83.33,11.5,1,1,0,18.18,89.47,107.66,65,36,64.36,47,27,63.51,33,19,63.46,13,1,18,8,0,9,31,27,53.45,0,6,0,0,0,12,480
<a href='https://www.sihf.ch/de/game-center/game/#/20221115000040' target='_blank'>2021-10-02</a>,Swiss League,EHCK,EHCW,away,Regular Season,Tomlinson Jeff,Teppo Kivelä,,3,94.86,5.14,0,60,6,1,5,44.2,2,1,1,8,50,11.8,4,0,4,2,100,4,0,0,0,19.35,95.24,114.59,61,31,66.3,43,26,62.32,31,21,59.62,12,0,18,5,0,5,26,24,52,0,6,0,0,0,12,1209
<a href='https://www.sihf.ch/de/game-center/game/#/20221115000032' target='_blank'>2021-09-28</a>,Swiss League,EHCK,SCL,home,Regular Season,Tomlinson Jeff,Jeff Campbell,,3,77.22,22.78,0,60,3,0,3,50.4,3,0,3,2,0,2.8,0,0,0,4,100,6.8,0,0,0,4.88,100,104.88,62,47,56.88,47,34,58.02,42,32,56.76,5,0,15,2,0,13,22,24,47.83,0,4,0,0,0,8,3012
<a href='https://www.sihf.ch/de/game-center/game/#/20221115000027' target='_blank'>2021-09-25</a>,Swiss League,EHCK,HCS,home,Regular Season,Tomlinson Jeff,Dany Gélinas,SO,1,0,98.38,1.62,65,2,3,-1,60.1,2,1,1,1,0,2,0,0,0,2,50,2.9,0,1,-1,4.55,93.1,97.65,76,50,60.32,58,37,61.05,44,29,60.27,14,0,18,8,0,13,34,27,55.74,0,2,0,0,0,4,3836
<a href='https://www.sihf.ch/de/game-center/game/#/20221115000024' target='_blank'>2021-09-21</a>,Swiss League,EHCK,HCB TR,away,Regular Season,Tomlinson Jeff,Eric Landry,,3,94.58,5.42,0,60,7,1,6,45.6,6,0,6,4,25,4.9,1,0,1,6,83.33,9.4,0,1,-1,18.92,96.15,115.07,57,48,54.29,44,34,56.41,37,26,58.73,6,1,13,8,0,14,23,28,45.1,1,7,0,0,0,14,142
<a href='https://www.sihf.ch/de/game-center/game/#/20221115000017' target='_blank'>2021-09-18</a>,Swiss League,EHCK,HCT,home,Regular Season,Tomlinson Jeff,Stefan Mair,,3,90.89,9.11,0,60,5,2,3,42.7,3,1,2,8,25,13.1,2,0,2,3,66.67,4.2,0,1,-1,18.52,92.59,111.11,50,49,50.51,35,35,50,27,27,50,8,0,15,8,0,14,26,26,50,0,3,0,0,0,6,3668
<a href='https://www.sihf.ch/de/game-center/game/#/20221115000092' target='_blank'>2021-09-14</a>,Swiss League,EHCK,EHCO,home,Regular Season,Tomlinson Jeff,Lars Leuenberger,OT,2,0,22.2,77.8,62.9,3,2,1,50.7,1,1,0,4,50,6,2,0,2,4,75,6.2,0,1,-1,10,94.74,104.74,51,68,42.86,38,52,42.22,30,38,44.12,8,0,13,13,1,16,25,33,43.1,0,5,0,0,0,10,3243
<a href='https://www.sihf.ch/de/game-center/game/#/20221115000001' target='_blank'>2021-09-09</a>,Swiss League,EHCK,HCC,away,Regular Season,Tomlinson Jeff,Thierry Paterlini,,0,0,8.47,91.53,60,2,6,-4,52.4,2,6,-4,1,0,2,0,0,0,3,100,5.6,0,0,0,8,84.21,92.21,57,66,46.34,39,46,45.88,25,38,39.68,11,3,18,7,1,20,25,21,54.35,1,4,0,0,0,8,1327
